No,negative_sequence,V_A,V_B,V_C,I_A,I_B,I_C,V_a,V_b,V_c,I_a,I_b,I_c,phase_B,phase_C,phase_a,phase_b,phase_c,faulted
1517,1.16954256567076e-05,133125,133124,133124,0.7,0.7,0.7,5600,9619,9216,0.1,0.1,0.1,120,-120,32.81,161.61,-103.88,0
1518,0.000412146192025565,133031,133093,133132,0,1.2,1.2,5599,9612,9217,0.1,0.1,0.1,119.96,-120.03,32.81,161.59,-103.91,1
1519,1.18795808861147e-05,133125,133124,133124,0.7,0.7,0.7,7201,9982,7200,0.1,0.1,0.1,120,-120,43.88,150,-103.88,0
1520,0.000411329961657266,133030,133093,133132,0,1.2,1.2,7200,9975,7201,0.1,0.1,0.1,119.96,-120.03,43.87,149.97,-103.91,1
1521,1.26943870310145e-05,133125,133124,133123,0.7,0.7,0.7,11331,12077,2631,0.2,0.1,0.2,120,-120,56.3,128.69,-103.88,0
1522,0.000409492441203271,133030,133093,133131,0,1.2,1.3,11332,12071,2631,0.2,0.1,0.2,119.96,-120.03,56.29,128.64,-103.91,1
1523,1.32585862383324e-05,133125,133124,133123,0.7,0.7,0.7,13417,13524,435,0.2,0.1,0.3,120,-120,59.48,121.28,-103.88,0
1524,0.000408614852621006,133030,133093,133131,0,1.2,1.3,13418,13519,436,0.2,0.1,0.3,119.96,-120.03,59.47,121.23,-103.91,1
1525,1.16732717689957e-05,133125,133124,133124,0.7,0.7,0.7,5360,9552,9598,0.1,0.1,0.1,120,-120,29.66,163.88,-103.62,0
1526,0.000412351780460058,133031,133093,133132,0,1.2,1.2,5359,9546,9599,0.1,0.1,0.1,119.96,-120.03,29.66,163.86,-103.65,1
1527,1.16757755485875e-05,133125,133124,133124,0.7,0.7,0.7,5391,9554,9554,0.1,0.1,0.1,120,-120,30,163.62,-103.62,0
1528,0.000412333634004866,133031,133093,133132,0,1.2,1.2,5389,9548,9555,0.1,0.1,0.1,119.96,-120.03,30,163.6,-103.65,1
1529,1.16967157408874e-05,133125,133124,133124,0.7,0.7,0.7,5627,9576,9219,0.1,0.1,0.1,120,-120,32.47,161.61,-103.62,0
1530,0.000412195225656315,133031,133093,133132,0,1.2,1.2,5626,9570,9220,0.1,0.1,0.1,119.96,-120.03,32.47,161.59,-103.65,1
1531,1.18892969809028e-05,133125,133124,133124,0.7,0.7,0.7,7210,9947,7210,0.1,0.1,0.1,120,-120,43.61,150,-103.61,0
1532,0.000411367061257872,133030,133093,133132,0,1.2,1.2,7210,9940,7211,0.1,0.1,0.1,119.96,-120.03,43.61,149.97,-103.65,1
1533,1.27261934617428e-05,133125,133124,133123,0.7,0.7,0.7,11326,12062,2640,0.2,0.1,0.2,120,-120,56.23,128.69,-103.61,0
1534,0.000409496184730836,133030,133093,133131,0,1.2,1.3,11327,12055,2640,0.2,0.1,0.2,119.96,-120.03,56.22,128.64,-103.64,1
1535,1.33033613653002e-05,133125,133124,133123,0.7,0.7,0.7,13415,13521,437,0.2,0.1,0.3,120,-120,59.47,121.28,-103.61,0
1536,0.000408599627585669,133030,133093,133131,0,1.2,1.3,13417,13516,438,0.2,0.1,0.3,119.96,-120.03,59.46,121.23,-103.64,1
